Block group id,OBJECTID,EnviroAtlas Community Code,Value of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Asthma exacerbation avoided due to nitrogen dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to nitrogen dioxide removed ($/yr),Acute respiratory symptoms avoided due to ozone removed (cases/yr),Value of mortality avoided due to ozone removed ($/yr),Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Asthma exacerbation avoided due to sulfur dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to sulfur dioxide removed ($/yr),Value of hospital admissions avoided due to sulfur dioxide removed ($/yr),Total Population,Population under 1 year old,Percent population under 1 year old,Population under 13 years old,Percent population under 13 years old,Population over 70 years old,Percent population over 70 years old,"Population other than White, non-Hispanic","Percent population other than White, non-Hispanic",Population with income below twice the US poverty level,Percent population with income below twice the US poverty level,Total carbon stored (kg),Total carbon sequestered (kg/yr),Value of carbon stored ($),Value of carbon sequestered ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Carbon monoxide (kg/yr),Nitrogen dioxide (kg/yr),Ozone (kg/yr),Particulate matter [PM2.5] (kg/yr),Sulfur dioxide (kg/yr),Particulate matter [PM10] (kg/yr),"Value of health, ecosystem, and materials damage avoided due to particulate matter [PM10] removed ($/yr)","Value of health, ecosystem, and materials damage avoided due to carbon monoxide removed ($/yr)",Percent annual reduction in streamflow,Reduction in annual runoff (m3/yr),Reduction in median load of total suspended solids [TSS] (kg/yr),Reduction in median biochemical oxygen demand [BOD5] (kg/yr),Reduction in median chemical oxygen demand [COD] (kg/yr),Reduction in median load of total phosphorus (kg/yr),Reduction in mean chemical oxygen demand [COD] (kg/yr),Reduction in mean load of nitrites and nitrates (kg/yr),Total carbon stored (mt),Total carbon sequestered by tree cover (mt/yr),Percent tree cover,Percent impervious area,Percent green space,Percent wetlands,Tree cover per capita (m2/person),Impervious area per capita (m2/person),Green space per capita (m2/person),Total land area in 15m buffer (m2).1,Percent vegetated cover in 15m buffer.1,Residential population within 300m of busy roadway with < 25 percent tree buffer,Residential population within 300m of busy roadway with > 25 percent tree buffer,Residential population within 300m of busy roadway,Percent of residential population within 300m of busy roadway,Percent of busy roadway bordered by > 25 percent tree buffer,Percent of busy roadway bordered by < 25 percent tree buffer,Residential population within 500m of a park entrance,Residential population not within 500m of a park entrance,Percent of residential population within 500m of a park entrance,Percent of residential population not within 500m of a park entrance,Percent carbon monoxide removed annually by tree cover,Percent nitrogen dioxide removed annually by tree cover,Percent ozone removed annually by tree cover,Percent particulate matter [PM10] removed annually by tree cover,Percent particulate matter [PM2.5] removed annually by tree cover,Percent sulfur dioxide removed annually by tree cover,Daily domestic use (x1000 gal/day),bgrp,EnviroAtlas Community Name,State FIPS,County FIPS,Tract FIPS,ORIG_FID
060374808041,43755,LACA,169.01,3.06,255.94,3.13,7976.39,0.39,7318.14,0.04,3.08,5.53,2726,28,1.03,390,14.31,189,6.93,2449,89.84,768,27.91,643599.17,32556.58,50522.53,2555.69,0.29,0.34,33.71,186.56,443.94,7.87,9.69,438.39,3111.2,50.89,0.44,491.83,26.8,5.66,21.98,0.13,25.97,0.32,643.6,32.56,17.57,62.33,35.37,0.0,31,109,62,0,-99999.0,2057,215,2272,83.35,20.9,79.1,2420,306,88.77,11.23,0.0,0.18,0.22,0.6,0.01,0.12,248.07,60374808041,"Los Angeles, CA",6,37,480804,43695
060374808042,43756,LACA,104.73,1.9,158.59,1.94,4942.64,0.24,4534.73,0.02,1.91,3.43,2272,36,1.58,323,14.22,132,5.81,2085,91.77,940,36.15,353047.9,17858.99,27714.26,1401.93,0.22,0.24,18.49,102.34,243.53,4.32,5.32,240.48,1706.66,27.92,0.31,295.61,16.11,3.4,13.21,0.08,15.61,0.19,353.05,17.86,13.11,71.59,26.79,0.0,20,111,41,0,-99999.0,1847,263,2110,92.87,22.97,77.03,1312,960,57.75,42.25,0.0,0.13,0.17,0.45,0.01,0.09,206.75,60374808042,"Los Angeles, CA",6,37,480804,43696
060374809011,43757,LACA,138.27,2.79,233.84,2.61,6722.58,0.33,5791.43,0.03,2.64,4.58,3147,45,1.43,435,13.82,171,5.43,3017,95.87,1270,45.98,423688.24,21432.34,33259.53,1682.44,0.22,0.25,22.19,122.81,292.25,5.19,6.38,288.09,2044.52,33.5,0.35,430.81,23.48,4.95,19.26,0.11,22.75,0.28,423.69,21.43,12.83,76.81,22.02,0.0,18,105,30,0,-99999.0,1998,64,2062,65.52,1.59,98.41,62,3085,1.97,98.03,0.0,0.13,0.16,0.44,0.01,0.09,286.38,60374809011,"Los Angeles, CA",6,37,480901,43697
060374809012,43758,LACA,44.51,0.9,75.27,0.84,2163.88,0.11,1864.15,0.01,0.85,1.47,1539,19,1.23,229,14.88,100,6.5,1487,96.62,403,24.15,338767.57,17136.62,26593.25,1345.22,0.15,0.17,17.74,98.19,233.67,4.15,5.1,230.35,1634.73,26.79,0.2,324.56,17.69,3.73,14.51,0.08,17.14,0.21,338.77,17.14,8.44,81.1,17.05,0.0,29,275,58,0,-99999.0,874,54,928,60.3,11.92,88.08,25,1514,1.62,98.38,0.0,0.08,0.11,0.29,0.01,0.06,140.05,60374809012,"Los Angeles, CA",6,37,480901,43698
060374809021,43759,LACA,105.79,2.15,180.65,1.94,5051.79,0.25,4390.9,0.03,2.07,3.49,3170,42,1.32,471,14.86,201,6.34,3024,95.39,849,30.06,252016.68,12748.31,19783.31,1000.74,0.16,0.18,13.2,73.05,173.83,3.14,3.8,170.21,1207.98,19.93,0.24,240.73,13.12,2.77,10.76,0.06,12.71,0.16,252.02,12.75,9.57,77.8,20.32,0.0,10,84,22,0,-99999.0,3134,0,3134,98.86,2.4,97.6,605,2565,19.09,80.91,0.0,0.1,0.12,0.33,0.01,0.07,288.47,60374809021,"Los Angeles, CA",6,37,480902,43699
060374809022,43760,LACA,38.82,0.76,64.09,1.0,2563.18,0.07,1227.45,0.01,0.92,1.69,1048,14,1.34,149,14.22,81,7.73,1009,96.28,305,34.86,111005.15,5615.22,8713.9,440.79,0.14,0.16,5.98,35.33,95.94,1.44,2.01,75.2,533.69,9.02,0.2,105.42,5.75,1.21,4.71,0.03,5.57,0.07,111.01,5.62,8.11,80.37,17.44,0.0,14,137,30,0,-99999.0,1047,0,1047,99.9,0.0,100.0,309,739,29.48,70.52,0.0,0.1,0.14,0.27,0.01,0.08,95.37,60374809022,"Los Angeles, CA",6,37,480902,43700
060374809031,43761,LACA,293.28,3.96,334.21,5.67,15665.36,0.39,8023.75,0.06,4.5,11.79,3206,30,0.94,380,11.85,471,14.69,2874,89.64,1048,35.26,1001337.97,50652.86,78605.03,3976.25,0.27,0.31,53.91,318.71,865.47,13.04,18.11,677.39,4807.29,81.39,0.39,763.11,41.59,8.78,34.11,0.2,40.29,0.5,1001.34,50.65,16.21,65.43,31.14,0.0,41,164,78,0,-99999.0,2544,446,2990,93.26,25.34,74.66,250,2956,7.8,92.2,0.0,0.2,0.28,0.53,0.01,0.16,291.75,60374809031,"Los Angeles, CA",6,37,480903,43701
060374810011,43762,LACA,27.84,0.31,26.34,0.34,977.86,0.04,913.76,0.0,0.28,0.82,615,3,0.49,52,8.46,125,20.33,554,90.08,233,82.04,246203.04,12454.22,19326.94,977.66,0.17,0.19,12.89,71.36,169.82,3.01,3.71,167.64,1189.68,19.47,0.26,260.44,14.19,3.0,11.64,0.07,13.75,0.17,246.2,12.45,9.56,81.12,18.34,0.0,52,442,100,0,-99999.0,593,4,597,97.07,5.79,94.21,106,509,17.24,82.76,0.0,0.1,0.12,0.33,0.01,0.07,55.97,60374810011,"Los Angeles, CA",6,37,481001,43702
060374810012,43763,LACA,108.43,1.22,102.59,1.33,3809.06,0.17,3559.3,0.01,1.08,3.18,1893,17,0.9,189,9.98,421,22.24,1536,81.14,778,44.64,350025.73,17706.11,27477.02,1389.93,0.21,0.24,18.33,101.46,241.43,4.28,5.27,238.33,1691.36,27.68,0.27,264.96,14.44,3.05,11.84,0.07,13.99,0.17,350.03,17.71,12.11,69.37,27.35,0.0,24,138,54,0,-99999.0,1524,212,1736,91.71,14.22,85.78,68,1825,3.59,96.41,0.0,0.12,0.15,0.41,0.01,0.08,172.26,60374810012,"Los Angeles, CA",6,37,481001,43703
060374810013,43764,LACA,63.13,0.71,59.73,0.78,2217.81,0.1,2072.35,0.01,0.63,1.85,1334,7,0.52,151,11.32,106,7.95,1239,92.88,277,19.63,260268.05,13165.7,20431.04,1033.51,0.17,0.19,13.63,75.44,179.52,3.18,3.92,177.21,1257.64,20.58,0.27,201.54,10.98,2.32,9.01,0.05,10.64,0.13,260.27,13.17,10.01,58.58,35.1,0.0,25,149,89,0,-99999.0,1244,8,1252,93.85,7.06,92.94,1334,0,100.0,0.0,0.0,0.1,0.13,0.34,0.01,0.07,121.39,60374810013,"Los Angeles, CA",6,37,481001,43704
060374810021,43765,LACA,120.61,1.85,155.0,2.23,5770.09,0.2,3768.84,0.02,1.87,4.16,1903,26,1.37,281,14.77,176,9.25,1680,88.28,1042,42.39,579426.12,29310.37,45484.95,2300.86,0.27,0.32,31.11,168.7,408.89,6.46,8.74,400.04,2839.0,46.96,0.4,420.51,22.92,4.84,18.8,0.11,22.2,0.28,579.43,29.31,16.36,61.51,36.68,0.12,40,148,89,2251,62.91,1559,0,1559,81.92,0.69,99.31,1225,678,64.37,35.63,0.0,0.16,0.2,0.53,0.01,0.11,173.17,60374810021,"Los Angeles, CA",6,37,481002,43705
060374810022,43766,LACA,125.69,1.96,164.13,2.11,5510.16,0.26,4891.59,0.02,1.87,3.99,2699,30,1.11,323,11.97,190,7.04,2524,93.52,806,36.57,288551.87,14596.45,22651.32,1145.82,0.21,0.24,15.11,83.65,199.16,3.44,4.35,198.26,1406.99,22.82,0.3,257.91,14.06,2.97,11.53,0.07,13.62,0.17,288.55,14.6,12.25,75.16,23.28,0.43,14,85,26,12500,55.23,1810,519,2329,86.29,17.82,82.18,1650,1049,61.13,38.87,0.0,0.12,0.16,0.42,0.01,0.08,245.61,60374810022,"Los Angeles, CA",6,37,481002,43706
060374810023,43767,LACA,30.14,0.47,39.36,0.51,1320.47,0.06,1173.14,0.01,0.45,0.96,845,11,1.3,100,11.83,113,13.37,766,90.65,364,49.86,119940.93,6067.23,9415.36,476.28,0.16,0.19,6.28,34.77,82.73,1.43,1.81,82.41,584.84,9.48,0.25,133.84,7.29,1.54,5.98,0.03,7.07,0.09,119.94,6.07,9.38,84.11,15.23,0.42,18,165,30,6277,40.35,722,92,814,96.33,11.0,89.0,428,417,50.65,49.35,0.0,0.09,0.12,0.32,0.01,0.06,76.89,60374810023,"Los Angeles, CA",6,37,481002,43707
060374811011,43768,LACA,109.97,1.58,132.15,1.81,4855.89,0.16,3240.54,0.02,1.62,3.69,2107,17,0.81,278,13.19,251,11.91,1899,90.13,305,18.64,475887.96,24072.88,37357.2,1889.72,0.22,0.25,25.55,138.55,335.81,5.26,7.18,329.71,2339.86,38.57,0.29,403.82,22.01,4.64,18.05,0.1,21.32,0.27,475.89,24.07,12.5,73.78,24.15,0.23,29,174,57,21311,37.32,1878,160,2038,96.73,24.02,75.98,1281,826,60.8,39.2,0.0,0.12,0.15,0.4,0.01,0.09,136.96,60374811011,"Los Angeles, CA",6,37,481101,43708
060374811012,43769,LACA,97.3,1.39,116.92,1.6,4296.14,0.14,2867.05,0.02,1.44,3.27,1707,9,0.53,202,11.83,234,13.71,1477,86.53,1047,48.54,403048.28,20388.27,31639.29,1600.48,0.23,0.27,21.64,117.35,284.41,4.45,6.08,279.24,1981.72,32.67,0.33,324.64,17.69,3.73,14.51,0.08,17.14,0.21,403.05,20.39,13.65,69.4,29.0,0.0,31,156,65,0,-99999.0,1554,22,1576,92.33,26.59,73.41,1244,463,72.88,27.12,0.0,0.13,0.17,0.44,0.01,0.09,110.96,60374811012,"Los Angeles, CA",6,37,481101,43709
060374811021,43770,LACA,35.94,0.62,52.26,0.77,1905.41,0.07,1229.49,0.01,0.67,1.29,1370,17,1.24,210,15.33,106,7.74,1243,90.73,346,25.04,120140.87,6077.35,9431.06,477.07,0.13,0.14,6.45,34.98,84.77,1.32,1.81,83.34,591.44,9.74,0.23,155.14,8.46,1.78,6.93,0.04,8.19,0.1,120.14,6.08,7.52,85.47,14.27,0.0,11,129,22,0,-99999.0,1202,16,1218,88.91,0.37,99.63,773,597,56.42,43.58,0.0,0.07,0.09,0.24,0.01,0.05,89.05,60374811021,"Los Angeles, CA",6,37,481102,43710
060374811022,43771,LACA,18.01,0.31,26.2,0.38,955.07,0.03,616.28,0.0,0.33,0.65,604,6,0.99,78,12.91,37,6.13,571,94.54,282,40.4,162482.01,8219.18,12754.84,645.21,0.15,0.17,8.72,47.3,114.65,1.79,2.45,112.71,799.88,13.17,0.25,198.94,10.84,2.29,8.89,0.05,10.5,0.13,162.48,8.22,8.5,83.7,16.07,0.68,35,342,66,13527,42.47,596,0,596,98.68,1.45,98.55,0,604,0.0,100.0,0.0,0.08,0.11,0.28,0.01,0.06,39.26,60374811022,"Los Angeles, CA",6,37,481102,43711
060374811023,43772,LACA,80.34,1.4,116.83,1.71,4259.5,0.15,2748.52,0.02,1.49,2.88,1650,23,1.39,230,13.94,85,5.15,1527,92.55,478,26.35,170571.89,8628.41,13389.89,677.33,0.23,0.26,9.16,49.66,120.36,1.88,2.57,118.32,839.7,13.82,0.33,140.71,7.67,1.62,6.29,0.04,7.43,0.09,170.57,8.63,13.97,71.21,28.49,0.0,13,69,27,0,-99999.0,1278,0,1278,77.45,0.0,100.0,109,1541,6.61,93.39,0.0,0.13,0.17,0.45,0.01,0.1,107.25,60374811023,"Los Angeles, CA",6,37,481102,43712
060374811031,43773,LACA,82.56,1.43,119.89,1.31,3690.22,0.12,2332.27,0.02,1.44,2.8,1579,28,1.77,274,17.35,182,11.53,1490,94.36,675,48.77,400210.67,20244.73,31416.54,1589.21,0.21,0.24,21.48,116.52,282.4,4.48,6.04,275.62,1956.01,32.44,0.31,317.02,17.28,3.65,14.17,0.08,16.74,0.21,400.21,20.24,12.66,67.2,29.41,0.0,33,175,77,10667,8.08,1255,123,1378,87.27,7.83,92.17,474,1105,30.02,69.98,0.0,0.12,0.16,0.41,0.01,0.09,102.64,60374811031,"Los Angeles, CA",6,37,481103,43713
060374811032,43774,LACA,56.28,0.97,81.74,0.89,2515.9,0.08,1590.06,0.01,0.98,1.91,900,11,1.22,150,16.67,100,11.11,885,98.33,473,61.91,257069.01,13003.88,20179.92,1020.8,0.25,0.28,13.8,74.85,181.4,2.88,3.88,177.04,1256.41,20.83,0.36,196.37,10.7,2.26,8.78,0.05,10.37,0.13,257.07,13.0,15.12,64.97,32.06,0.0,37,159,79,0,-99999.0,838,46,884,98.22,19.79,80.21,139,761,15.44,84.56,0.0,0.14,0.19,0.49,0.01,0.1,58.5,60374811032,"Los Angeles, CA",6,37,481103,43714
060374811033,43775,LACA,72.11,1.25,104.7,1.14,3223.54,0.1,2037.31,0.02,1.25,2.45,1477,19,1.29,191,12.93,133,9.0,1382,93.57,449,29.62,321172.85,16246.58,25212.07,1275.36,0.2,0.23,17.24,93.51,226.63,3.6,4.84,221.19,1569.72,26.03,0.28,249.19,13.58,2.87,11.14,0.06,13.16,0.16,321.17,16.25,11.81,67.89,28.93,0.0,28,163,69,0,-99999.0,1385,26,1411,95.53,14.95,85.05,1083,394,73.32,26.68,0.0,0.11,0.15,0.38,0.01,0.08,96.0,60374811033,"Los Angeles, CA",6,37,481103,43715
060374811034,43776,LACA,29.62,0.51,43.01,0.47,1323.89,0.04,836.7,0.01,0.51,1.0,524,2,0.38,70,13.36,59,11.26,497,94.85,105,13.12,170295.05,8614.41,13368.16,676.23,0.23,0.26,9.14,49.58,120.17,1.91,2.57,117.28,832.31,13.8,0.33,135.4,7.38,1.56,6.05,0.04,7.15,0.09,170.3,8.61,13.65,67.17,31.15,0.0,42,208,96,0,-99999.0,482,28,510,97.33,13.75,86.25,172,352,32.82,67.18,0.0,0.13,0.17,0.44,0.01,0.09,34.06,60374811034,"Los Angeles, CA",6,37,481103,43716
060374811035,43777,LACA,49.01,0.85,71.16,0.78,2190.86,0.07,1384.64,0.01,0.85,1.66,870,4,0.46,100,11.49,119,13.68,780,89.66,106,14.3,276378.6,13980.66,21695.72,1097.48,0.23,0.26,14.84,80.46,195.03,3.09,4.17,190.34,1350.79,22.4,0.35,208.59,11.37,2.4,9.32,0.05,11.01,0.14,276.38,13.98,13.64,59.28,38.69,0.0,41,180,117,0,-99999.0,684,30,714,82.07,14.02,85.98,42,828,4.83,95.17,0.0,0.13,0.17,0.44,0.01,0.09,56.55,60374811035,"Los Angeles, CA",6,37,481103,43717
060374812011,43778,LACA,43.86,0.92,77.63,0.78,2136.84,0.07,1321.76,0.01,0.9,1.54,855,9,1.05,119,13.92,84,9.82,656,76.73,187,24.25,257022.87,13001.55,20176.3,1020.62,0.24,0.27,13.8,74.82,181.34,2.83,3.88,128.23,910.02,20.83,0.35,200.34,10.92,2.3,8.96,0.05,10.58,0.13,257.02,13.0,13.51,60.85,38.33,0.0,39,176,111,0,-99999.0,466,7,473,55.32,12.01,87.99,0,855,0.0,100.0,0.0,0.13,0.17,0.46,0.01,0.09,55.58,60374812011,"Los Angeles, CA",6,37,481201,43718
060374812012,43779,LACA,72.31,1.52,127.98,1.29,3522.96,0.11,2179.12,0.02,1.49,2.53,1636,16,0.98,262,16.01,128,7.82,1411,86.25,712,43.68,383807.9,19414.99,30128.92,1524.08,0.2,0.22,20.6,111.73,270.8,4.23,5.79,191.48,1358.91,31.11,0.28,301.87,16.45,3.47,13.49,0.08,15.94,0.2,383.81,19.41,11.69,67.51,30.77,0.1,31,177,81,21175,17.02,1102,91,1193,72.92,10.26,89.74,122,1514,7.46,92.54,0.0,0.11,0.14,0.39,0.01,0.08,106.34,60374812012,"Los Angeles, CA",6,37,481201,43719
060374812013,43780,LACA,29.3,0.62,51.86,0.52,1427.49,0.05,882.98,0.01,0.6,1.03,1107,10,0.9,147,13.28,72,6.5,952,86.0,323,36.75,174563.0,8830.3,13703.2,693.18,0.12,0.14,9.37,50.82,123.16,1.92,2.63,87.09,618.06,14.15,0.19,194.95,10.62,2.24,8.71,0.05,10.29,0.13,174.56,8.83,6.98,83.22,16.2,0.02,21,245,48,11706,13.55,1063,4,1067,96.39,4.49,95.51,0,1107,0.0,100.0,0.0,0.07,0.09,0.24,0.01,0.05,71.96,60374812013,"Los Angeles, CA",6,37,481201,43720
060374812021,43781,LACA,170.86,3.38,283.09,3.23,8561.98,0.29,5260.74,0.05,3.6,6.04,3540,61,1.72,639,18.05,228,6.44,3292,92.99,779,24.39,665384.94,33658.61,52232.72,2642.2,0.22,0.25,35.72,193.71,469.48,7.39,10.04,459.27,3259.37,53.93,0.32,504.04,27.47,5.8,22.53,0.13,26.61,0.33,665.38,33.66,13.09,63.12,32.92,0.07,24,118,61,12120,13.64,2495,134,2629,74.27,4.62,95.38,0,3540,0.0,100.0,0.0,0.13,0.16,0.42,0.01,0.09,230.1,60374812021,"Los Angeles, CA",6,37,481202,43721
060374812022,43782,LACA,94.98,1.88,157.36,1.79,4759.54,0.16,2924.38,0.03,2.0,3.36,1822,25,1.37,246,13.5,163,8.95,1611,88.42,295,20.66,597243.85,30211.68,46883.64,2371.62,0.24,0.27,32.06,173.87,421.41,6.63,9.01,412.24,2925.58,48.41,0.35,426.17,23.23,4.9,19.05,0.11,22.5,0.28,597.24,30.21,14.14,57.64,41.09,0.0,43,174,124,0,-99999.0,660,0,660,36.22,0.0,100.0,176,1646,9.66,90.34,0.0,0.14,0.17,0.46,0.01,0.1,118.43,60374812022,"Los Angeles, CA",6,37,481202,43722
060374812023,43783,LACA,63.44,1.26,105.11,1.2,3179.16,0.11,1953.33,0.02,1.34,2.24,1246,10,0.8,166,13.32,106,8.51,1098,88.12,233,21.65,403163.63,20394.1,31648.34,1600.94,0.23,0.26,21.64,117.38,284.47,4.48,6.08,278.28,1974.89,32.68,0.34,315.88,17.22,3.63,14.12,0.08,16.68,0.21,403.16,20.39,13.83,66.35,32.31,0.0,42,202,98,9818,44.95,621,0,621,49.84,0.47,99.53,727,519,58.35,41.65,0.0,0.13,0.17,0.45,0.01,0.1,80.99,60374812023,"Los Angeles, CA",6,37,481202,43723
060374813001,43784,LACA,82.42,1.54,129.41,1.17,3240.83,0.12,2300.96,0.02,1.45,2.71,1540,17,1.1,253,16.43,162,10.52,1455,94.48,495,30.9,452210.45,22875.14,35498.52,1795.7,0.21,0.25,18.7,139.43,284.65,5.13,6.82,310.07,2200.49,28.23,0.32,353.37,19.26,4.06,15.8,0.09,18.66,0.23,452.21,22.88,12.72,64.13,32.83,0.08,38,193,99,22261,43.14,923,65,988,64.16,15.3,84.7,993,547,64.48,35.52,0.0,0.12,0.15,0.41,0.01,0.09,100.1,60374813001,"Los Angeles, CA",6,37,481300,43724
060374813002,43785,LACA,82.44,1.54,129.44,1.17,3241.63,0.12,2301.48,0.02,1.45,2.71,1613,14,0.87,195,12.09,169,10.48,1538,95.35,528,35.92,405355.28,20504.97,31820.39,1609.64,0.21,0.24,16.76,124.99,255.16,4.6,6.11,277.94,1972.49,25.31,0.31,289.59,15.78,3.33,12.94,0.08,15.29,0.19,405.36,20.5,12.17,56.92,30.54,0.01,33,153,82,6072,11.25,965,126,1091,67.64,3.9,96.1,0,1613,0.0,100.0,0.0,0.12,0.14,0.39,0.01,0.08,104.85,60374813002,"Los Angeles, CA",6,37,481300,43725
060374814011,43786,LACA,129.66,2.07,174.14,2.36,6122.11,0.21,4103.2,0.02,1.93,4.44,3207,22,0.69,336,10.48,257,8.01,3126,97.47,1682,52.89,369089.24,18670.44,28973.51,1465.63,0.18,0.21,19.81,107.48,260.46,4.18,5.57,253.31,1797.68,29.91,0.22,264.58,14.42,3.04,11.83,0.07,13.97,0.17,369.09,18.67,10.32,67.52,27.27,0.16,15,98,40,23733,40.87,2824,128,2952,92.05,9.83,90.17,1411,1796,44.0,56.0,0.0,0.1,0.13,0.33,0.01,0.07,208.46,60374814011,"Los Angeles, CA",6,37,481401,43726
060374814012,43787,LACA,91.06,1.45,122.31,1.66,4303.28,0.15,2884.0,0.02,1.36,3.12,1752,20,1.14,227,12.96,224,12.79,1548,88.36,147,7.71,473111.87,23932.45,37139.28,1878.7,0.23,0.26,25.4,137.74,333.85,5.36,7.14,324.7,2304.33,38.34,0.33,351.17,19.14,4.04,15.7,0.09,18.54,0.23,473.11,23.93,13.33,60.44,36.98,0.02,35,160,98,1944,53.24,1322,149,1471,83.96,15.25,84.75,1378,374,78.65,21.35,0.0,0.13,0.16,0.43,0.01,0.09,113.88,60374814012,"Los Angeles, CA",6,37,481401,43727
060374814013,43788,LACA,45.18,0.72,60.7,0.82,2135.08,0.07,1430.98,0.01,0.67,1.55,1102,12,1.09,166,15.06,67,6.08,1074,97.46,324,36.69,221902.64,11224.98,17419.36,881.16,0.18,0.2,11.91,64.61,156.59,2.51,3.35,152.29,1080.79,17.98,0.22,164.06,8.94,1.89,7.33,0.04,8.66,0.11,221.9,11.22,10.5,72.31,24.04,0.04,26,181,60,9476,25.68,1021,1,1022,92.74,3.38,96.62,904,198,82.03,17.97,0.0,0.1,0.13,0.34,0.01,0.07,71.63,60374814013,"Los Angeles, CA",6,37,481401,43728
060374814021,43789,LACA,35.93,0.51,43.06,0.6,1586.23,0.05,1075.52,0.01,0.48,1.2,911,6,0.66,101,11.09,115,12.62,864,94.84,338,31.92,225463.11,11405.09,17698.85,895.3,0.17,0.19,12.1,65.64,159.09,2.55,3.4,154.79,1098.54,18.27,0.2,161.91,8.82,1.86,7.24,0.04,8.55,0.11,225.46,11.41,9.43,70.6,26.98,0.0,32,241,92,0,-99999.0,795,0,795,87.27,0.0,100.0,8,903,0.88,99.12,0.0,0.09,0.12,0.3,0.01,0.07,59.22,60374814021,"Los Angeles, CA",6,37,481402,43729
060374814022,43790,LACA,107.19,1.53,128.46,1.79,4731.92,0.16,3208.68,0.02,1.45,3.58,2349,16,0.68,264,11.24,245,10.43,2257,96.08,1230,49.6,379009.34,19172.25,29752.23,1505.02,0.19,0.21,20.35,110.35,267.45,4.28,5.72,260.21,1846.68,30.72,0.24,285.96,15.58,3.29,12.78,0.07,15.1,0.19,379.01,19.17,10.89,70.08,28.03,0.0,21,135,54,0,-99999.0,1962,47,2009,85.53,4.88,95.12,804,1545,34.23,65.77,0.0,0.1,0.14,0.35,0.01,0.08,152.68,60374814022,"Los Angeles, CA",6,37,481402,43730
060374814023,43791,LACA,56.69,0.81,67.93,0.94,2502.5,0.08,1696.94,0.01,0.76,1.89,1230,6,0.49,126,10.24,145,11.79,1130,91.87,437,34.14,296741.72,15010.73,23294.23,1178.34,0.19,0.22,15.93,86.39,209.39,3.35,4.48,203.73,1445.84,24.05,0.25,229.65,12.52,2.64,10.27,0.06,12.13,0.15,296.74,15.01,11.0,71.21,26.23,0.0,31,203,75,0,-99999.0,1101,0,1101,89.51,0.0,100.0,0,1230,0.0,100.0,0.0,0.11,0.14,0.35,0.01,0.08,79.95,60374814023,"Los Angeles, CA",6,37,481402,43731
060374814024,43792,LACA,50.22,0.71,60.18,0.84,2216.98,0.07,1503.35,0.01,0.68,1.68,953,5,0.52,113,11.86,126,13.22,880,92.34,102,15.77,251724.46,12733.53,19760.37,999.58,0.21,0.24,13.51,73.29,177.63,2.84,3.8,172.82,1226.5,20.4,0.33,197.8,10.78,2.27,8.84,0.05,10.44,0.13,251.72,12.73,12.59,62.04,35.45,0.0,34,169,97,0,-99999.0,644,61,705,73.98,11.76,88.24,177,776,18.57,81.43,0.0,0.12,0.16,0.4,0.01,0.09,61.94,60374814024,"Los Angeles, CA",6,37,481402,43732
060374814025,43793,LACA,69.12,0.98,82.83,1.15,3051.42,0.1,2069.0,0.01,0.93,2.31,1052,9,0.86,104,9.89,110,10.46,970,92.21,86,7.29,360830.18,18252.66,28325.17,1432.83,0.25,0.29,19.37,105.05,254.61,4.08,5.44,247.73,1758.1,29.24,0.4,276.31,15.06,3.18,12.35,0.07,14.59,0.18,360.83,18.25,15.62,61.85,36.8,0.0,44,176,105,609,63.38,917,15,932,88.59,2.4,97.6,28,1024,2.66,97.34,0.0,0.15,0.19,0.5,0.01,0.11,68.38,60374814025,"Los Angeles, CA",6,37,481402,43733
060374814026,43794,LACA,42.94,0.61,51.46,0.72,1895.74,0.06,1285.41,0.01,0.58,1.44,680,10,1.47,85,12.5,55,8.09,637,93.68,388,40.33,185898.06,9403.69,14593.0,738.19,0.25,0.29,9.98,54.12,131.17,2.1,2.8,127.63,905.77,15.07,0.36,145.57,7.93,1.67,6.51,0.04,7.69,0.1,185.9,9.4,14.99,67.67,31.23,0.0,35,160,74,0,-99999.0,610,33,643,94.56,13.23,86.77,653,27,96.03,3.97,0.0,0.14,0.19,0.48,0.01,0.1,44.2,60374814026,"Los Angeles, CA",6,37,481402,43734
060374815001,43795,LACA,37.12,0.45,37.79,0.46,1379.74,0.04,958.65,0.01,0.44,1.18,972,3,0.31,69,7.1,328,33.74,852,87.65,174,16.37,248371.62,12563.92,19497.17,986.27,0.13,0.15,13.33,72.31,175.27,2.84,3.75,170.18,1207.76,20.13,0.19,242.63,13.22,2.79,10.85,0.06,12.81,0.16,248.37,12.56,7.68,78.52,20.61,0.0,33,340,89,0,-99999.0,875,59,934,96.09,6.65,93.35,288,684,29.63,70.37,0.0,0.07,0.1,0.25,0.01,0.05,88.45,60374815001,"Los Angeles, CA",6,37,481500,43735
